CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
14071.0,3,324,1438.82,4,4,3,11
14073.0,31,13,151.04,3,1,1,5
14075.0,4,43,942.26,4,3,3,10
14076.0,128,46,122.47,2,3,1,6
14077.0,40,42,499.41999999999996,3,3,2,8
14078.0,101,65,1049.37,2,3,3,8
14079.0,124,12,375.1,2,1,2,5
14080.0,32,4,45.599999999999994,3,1,1,5
14081.0,301,153,934.52,1,4,3,8
14082.0,364,29,182.25,1,2,1,4
14083.0,3,181,1018.43,4,4,3,11
14085.0,1,450,4448.54,4,4,4,12
14087.0,2,69,194.42,4,3,1,8
14088.0,9,589,50491.81,4,4,4,12
14089.0,56,14,161.0,2,1,1,4
14090.0,324,1,76.32000000000001,1,1,1,3
14092.0,7,214,4076.91,4,4,4,12
14093.0,11,105,442.85,4,4,2,10
14096.0,3,5111,65164.79,4,4,4,12
14098.0,36,21,147.35,3,2,1,6
14099.0,15,250,3104.17,4,4,4,12
14100.0,137,26,194.9,2,2,1,5
14101.0,73,35,5976.79,2,2,4,8
14102.0,4,79,1360.28,4,3,3,10
14104.0,154,21,216.20999999999998,1,2,1,4
14105.0,238,74,1266.23,1,3,3,7
14107.0,51,123,2703.23,2,4,4,10
14108.0,30,34,597.91,3,2,2,7
14109.0,72,9,144.2,2,1,1,4
14110.0,3,156,5683.15,4,4,4,12
14111.0,13,10,692.85,4,1,3,8
14112.0,22,160,2915.15,3,4,4,11
14113.0,3,34,1840.42,4,2,4,10
14114.0,273,15,386.53,1,1,2,4
14116.0,19,72,1382.74,3,3,3,9
14117.0,143,3,90.0,1,1,1,3
14121.0,3,159,2780.15,4,4,4,12
14124.0,83,5,419.58000000000004,2,1,2,5
14125.0,10,167,2740.43,4,4,4,12
14126.0,7,15,706.1300000000001,4,1,3,8
14127.0,122,44,709.71,2,3,3,8
14128.0,60,46,637.5,2,3,2,7
14129.0,1,52,1123.8600000000001,4,3,3,10
14130.0,318,67,483.86,1,3,2,6
14132.0,1,200,3586.0299999999997,4,4,4,12
14133.0,129,28,605.64,2,2,2,6
14135.0,1,134,4690.31,4,4,4,12
14138.0,1,47,982.3800000000001,4,3,3,10
14139.0,45,26,415.82,3,2,2,7
14140.0,3,66,935.05,4,3,3,10
14141.0,2,40,915.13,4,2,3,9
14142.0,372,22,311.81,1,2,2,5
14143.0,133,7,115.8,2,1,1,4
14145.0,46,11,3742.2,3,1,4,8
14146.0,8,210,4191.0,4,4,4,12
14147.0,77,5,483.4,2,1,2,5
14148.0,233,3,157.2,1,1,1,3
14149.0,220,28,446.62,1,2,2,5
14150.0,35,26,658.64,3,2,2,7
14152.0,74,49,621.29,2,3,2,7
14154.0,238,52,1345.62,1,3,3,7
14155.0,265,6,118.75,1,1,1,3
14156.0,9,1400,117379.63,4,4,4,12
14157.0,19,48,432.88,3,3,2,8
14158.0,39,41,507.66,3,2,2,7
14159.0,19,1204,4693.01,3,4,4,11
14161.0,215,108,1110.52,1,4,3,8
14162.0,173,25,289.36,1,2,1,4
14163.0,86,52,2445.91,2,3,4,9
14164.0,70,29,1631.77,2,2,3,7
14165.0,275,25,122.53999999999999,1,2,1,4
14167.0,38,52,574.84,3,3,2,8
14171.0,97,58,363.79,2,3,2,7
14173.0,10,29,450.84,4,2,2,8
14174.0,32,26,134.46,3,2,1,6
14175.0,59,149,3222.3,2,4,4,10
14176.0,296,31,576.9000000000001,1,2,2,5
14177.0,85,42,559.41,2,3,2,7
14178.0,8,327,1620.93,4,4,3,11
14179.0,40,165,719.78,3,4,3,10
14180.0,10,240,4748.52,4,4,4,12
14184.0,66,24,452.89,2,2,2,6
14185.0,330,3,197.65,1,1,1,3
14188.0,30,65,2054.36,3,3,4,10
14189.0,1,265,4654.08,4,4,4,12
14191.0,1,259,4684.76,4,4,4,12
14193.0,67,42,853.39,2,3,3,8
14194.0,4,579,11349.52,4,4,4,12
14195.0,201,7,1012.0,1,1,3,5
14196.0,106,6,335.52,2,1,2,5
14198.0,17,39,701.4,4,2,3,9
14199.0,217,2,185.39999999999998,1,1,1,3
14201.0,59,37,747.44,2,2,3,7
14204.0,1,44,161.03,4,3,1,8
14205.0,16,24,466.7,4,2,2,8
14206.0,238,20,328.15999999999997,1,2,2,5
14208.0,94,10,151.74,2,1,1,4
14209.0,10,87,2073.43,4,3,4,11
14210.0,105,102,1905.8400000000001,2,4,4,10
14211.0,52,112,2241.1,2,4,4,10
14212.0,89,9,1070.48,2,1,3,6
14214.0,30,67,1004.38,3,3,3,9
14215.0,11,108,1789.72,4,4,4,12
14216.0,2,59,1839.3,4,3,4,11
14217.0,1,100,2004.98,4,3,4,11
14218.0,42,12,169.48000000000002,3,1,1,5
14219.0,3,7,89.94,4,1,1,6
14220.0,246,21,632.4,1,2,2,5
14221.0,41,193,3432.8,3,4,4,11
14222.0,176,41,683.17,1,2,3,6
14223.0,91,60,991.13,2,3,3,8
14224.0,109,118,1050.12,2,4,3,9
14226.0,28,67,2232.19,3,3,4,10
14227.0,25,175,3350.96,3,4,4,11
14229.0,51,40,1547.2,2,2,3,7
14231.0,183,50,925.71,1,3,3,7
14232.0,42,115,2048.07,3,4,4,11
14233.0,48,35,1462.72,3,2,3,8
14234.0,21,159,775.46,3,4,3,10
14235.0,74,79,3144.86,2,3,4,9
14236.0,80,15,490.86,2,1,2,5
14237.0,372,9,161.0,1,1,1,3
14238.0,325,8,146.85,1,1,1,3
14239.0,42,112,2380.85,3,4,4,11
14240.0,29,42,890.34,3,3,3,9
14241.0,183,10,213.70000000000002,1,1,1,3
14242.0,234,16,280.55,1,1,1,3
14243.0,8,141,2588.77,4,4,4,12
14245.0,219,108,1693.45,1,4,4,9
14246.0,110,75,1474.06,2,3,3,8
14247.0,277,20,136.76999999999998,1,2,1,4
14248.0,317,8,302.58,1,1,1,3
14250.0,6,111,1904.05,4,4,4,12
14251.0,1,78,2879.7000000000003,4,3,4,11
14256.0,259,53,969.0600000000001,1,3,3,7
14257.0,63,106,3099.7200000000003,2,4,4,10
14258.0,8,111,12669.98,4,4,4,12
14259.0,141,5,120.0,2,1,1,4
14261.0,50,52,1163.45,3,3,3,9
14262.0,7,143,2618.23,4,4,4,12
14264.0,154,17,333.97,1,1,2,4
14265.0,108,31,530.18,2,2,2,6
14267.0,162,55,1516.24,1,3,3,7
14270.0,331,29,492.65000000000003,1,2,2,5
14271.0,225,10,112.32,1,1,1,3
14272.0,73,33,437.96,2,2,2,6
14273.0,50,29,559.97,3,2,2,7
14276.0,98,64,1119.74,2,3,3,8
14277.0,14,225,4216.2,4,4,4,12
14280.0,196,8,134.04,1,1,1,3
14282.0,2,156,3729.34,4,4,4,12
14284.0,30,32,595.25,3,2,2,7
14285.0,20,27,1910.01,3,2,4,9
14286.0,23,280,4628.75,3,4,4,11
14287.0,7,9,176.63,4,1,1,6
14288.0,212,16,426.6,1,1,2,4
14289.0,8,47,911.26,4,3,3,10
14290.0,10,101,2314.65,4,4,4,12
14291.0,1,237,3883.25,4,4,4,12
14292.0,7,100,4871.93,4,3,4,11
14293.0,2,61,1046.56,4,3,3,10
14295.0,39,5,166.20000000000002,3,1,1,5
14297.0,17,62,1305.33,4,3,3,10
14298.0,7,1637,51527.3,4,4,4,12
14299.0,7,143,3965.62,4,4,4,12
14300.0,18,3,43.2,3,1,1,5
14301.0,116,13,640.14,2,1,2,5
14304.0,222,17,383.45,1,1,2,4
14305.0,70,105,1858.96,2,4,4,10
14306.0,50,33,2093.32,3,2,4,9
14307.0,88,180,2995.72,2,4,4,10
14309.0,7,117,2352.53,4,4,4,12
14311.0,242,20,310.26,1,2,2,5
14312.0,46,87,1611.59,3,3,3,9
14314.0,106,8,120.0,2,1,1,4
14315.0,44,101,2481.13,3,4,4,11
14317.0,64,24,508.58000000000004,2,2,2,6
14320.0,206,31,477.79,1,2,2,5
14321.0,10,123,1530.75,4,4,3,11
14323.0,114,36,605.0600000000001,2,2,2,6
14326.0,241,8,183.85,1,1,1,3
14327.0,162,12,311.65,1,1,2,4
14329.0,16,259,5014.84,4,4,4,12
14331.0,123,28,462.65999999999997,2,2,2,6
14332.0,22,26,866.31,3,2,3,8
14333.0,67,15,415.2,2,1,2,5
14334.0,16,162,2552.21,4,4,4,12
14335.0,15,63,468.26,4,3,2,9
14336.0,16,90,1614.91,4,3,3,10
14338.0,160,31,588.22,1,2,2,5
14339.0,242,14,309.52,1,1,2,4
14340.0,218,6,134.7,1,1,1,3
14341.0,44,129,2182.28,3,4,4,11
14342.0,20,21,668.5600000000001,3,2,2,7
14344.0,126,71,889.9300000000001,2,3,3,8
14345.0,38,6,108.97999999999999,3,1,1,5
14346.0,120,60,1021.58,2,3,3,8
14348.0,259,18,409.57,1,2,2,5
14349.0,9,31,133.5,4,2,1,7
14350.0,273,18,282.93,1,2,1,4
14351.0,164,1,51.0,1,1,1,3
14352.0,156,47,1078.96,1,3,3,7
14353.0,214,6,90.6,1,1,1,3
14354.0,5,9,163.62,4,1,1,6
14355.0,365,11,174.4,1,1,1,3
14356.0,79,33,701.23,2,2,3,7
14357.0,42,41,225.77,3,2,1,6
14359.0,18,55,912.18,3,3,3,9
14360.0,31,118,2128.23,3,4,4,11
14362.0,21,41,161.2,3,2,1,6
14364.0,108,69,3717.35,2,3,4,9
14367.0,7,524,9261.52,4,4,4,12
14368.0,319,8,155.0,1,1,1,3
14371.0,294,4,100.5,1,1,1,3
14373.0,357,4,76.55,1,1,1,3
14375.0,184,75,257.68,1,3,1,5
14377.0,190,11,617.05,1,1,2,4
14379.0,43,46,348.1,3,3,2,8
14381.0,51,56,202.68,2,3,1,6
14382.0,25,131,626.0699999999999,3,4,2,9
14383.0,37,59,1247.69,3,3,3,9
14385.0,8,14,202.11,4,1,1,6
14386.0,296,7,142.4,1,1,1,3
14387.0,32,140,1770.56,3,4,4,11
14388.0,9,186,3212.84,4,4,4,12
14389.0,64,45,1043.46,2,3,3,8
14390.0,9,286,4652.82,4,4,4,12
14393.0,217,5,67.95,1,1,1,3
14395.0,1,350,3507.71,4,4,4,12
14396.0,64,73,487.99,2,3,2,7
14397.0,2,87,2612.96,4,3,4,11
14400.0,148,25,574.7,1,2,2,5
14401.0,3,182,4051.48,4,4,4,12
14403.0,129,20,1475.81,2,2,3,7
14404.0,33,103,1474.32,3,4,3,10
14406.0,118,8,156.75,2,1,1,4
14407.0,106,73,2157.73,2,3,4,9
14408.0,10,107,2606.53,4,4,4,12
14409.0,70,54,2059.4500000000003,2,3,4,9
14410.0,91,194,1105.07,2,4,3,9
14411.0,310,14,1063.0,1,1,3,5
14412.0,42,43,770.03,3,3,3,9
14413.0,361,23,122.7,1,2,1,4
14414.0,91,97,1496.98,2,3,3,8
14415.0,0,590,5900.28,4,4,4,12
14416.0,21,14,490.22,3,1,2,6
14418.0,3,124,1937.25,4,4,4,12
14419.0,10,206,1058.06,4,4,3,11
14420.0,98,29,387.52,2,2,2,6
14421.0,56,27,813.11,2,2,3,7
14422.0,0,222,4263.64,4,4,4,12
14423.0,217,3,265.2,1,1,1,3
14424.0,17,1,322.08,4,1,2,7
14426.0,23,224,4481.67,3,4,4,11
14427.0,49,17,363.34000000000003,3,1,2,6
14428.0,6,144,1244.83,4,4,3,11
14431.0,302,17,470.36,1,1,2,4
14432.0,9,382,2255.51,4,4,4,12
14434.0,21,12,1372.8,3,1,3,7
14436.0,98,9,89.06,2,1,1,4
14437.0,365,5,63.0,1,1,1,3
14438.0,305,9,131.9,1,1,1,3
14439.0,319,32,2661.24,1,2,4,7
14440.0,7,55,2357.6800000000003,4,3,4,11
14441.0,0,51,1712.89,4,3,4,11
14442.0,204,63,1589.82,1,3,3,7
14443.0,53,93,1420.2,2,3,3,8
14446.0,0,293,1039.58,4,4,3,11
14447.0,18,70,1163.23,3,3,3,9
14448.0,8,20,375.35,4,2,2,8
14449.0,18,258,907.1,3,4,3,10
14450.0,180,40,483.25,1,2,2,5
14451.0,59,109,662.59,2,4,2,8
14452.0,10,62,264.44,4,3,1,8
14453.0,189,22,119.93,1,2,1,4
14456.0,4,970,3062.4,4,4,4,12
14457.0,310,4,113.64,1,1,1,3
14459.0,154,37,1837.92,1,2,4,7
14460.0,109,16,434.34,2,1,2,5
14461.0,147,180,2103.06,1,4,4,9
14462.0,65,240,2004.02,2,4,4,10
14463.0,97,6,529.62,2,1,2,5
14465.0,246,130,1058.6200000000001,1,4,3,8
14466.0,28,72,2272.4,3,3,4,10
14467.0,17,90,598.76,4,3,2,9
14470.0,11,43,461.19,4,3,2,9
14472.0,103,281,1936.84,2,4,4,10
14473.0,73,7,234.34000000000003,2,1,1,4
14474.0,45,29,547.66,3,2,2,7
14475.0,71,42,925.85,2,3,3,8
14476.0,256,19,215.7,1,2,1,4
14477.0,19,10,1309.6,3,1,3,7
14479.0,253,18,316.25,1,2,2,5
14480.0,10,13,279.05,4,1,1,6
14481.0,164,30,636.51,1,2,2,5
14482.0,17,144,2068.15,4,4,4,12
14483.0,281,9,137.1,1,1,1,3
14484.0,49,14,321.92,3,1,2,6
14485.0,38,47,165.75,3,3,1,7
14487.0,26,144,1196.33,3,4,3,10
14488.0,67,46,1064.28,2,3,3,8
14489.0,206,30,463.38,1,2,2,5
14491.0,174,17,340.93,1,1,2,4
14493.0,6,120,2383.2400000000002,4,4,4,12
14494.0,25,7,139.56,3,1,1,5
14495.0,50,6,123.8,3,1,1,5
14496.0,311,19,538.8100000000001,1,2,2,5
14497.0,308,29,475.37,1,2,2,5
14498.0,42,193,1957.32,3,4,4,11
14499.0,25,194,815.32,3,4,3,10
14500.0,87,7,356.85,2,1,2,5
14501.0,183,10,251.21,1,1,1,3
14502.0,19,624,2470.67,3,4,4,11
14503.0,2,164,3543.26,4,4,4,12
14504.0,46,107,673.26,3,4,2,9
14505.0,16,799,5905.64,4,4,4,12
14506.0,16,316,2012.17,4,4,4,12
14507.0,23,96,1383.18,3,3,3,9
14508.0,21,57,276.42,3,3,1,7
14511.0,10,68,1314.81,4,3,3,10
14512.0,187,23,275.28,1,2,1,4
14513.0,100,12,455.59000000000003,2,1,2,5
14514.0,60,73,1055.35,2,3,3,8
14515.0,17,101,2102.09,4,4,4,12
14517.0,32,18,330.45,3,2,2,7
14518.0,63,16,174.37,2,1,1,4
14520.0,1,4,270.6,4,1,1,6
14522.0,23,17,974.54,3,1,3,7
14523.0,107,12,241.09,2,1,1,4
14524.0,31,203,1867.68,3,4,4,11
14525.0,19,291,4332.2,3,4,4,11
14527.0,2,972,8508.82,4,4,4,12
14528.0,36,18,364.21999999999997,3,2,2,7
14529.0,59,229,620.04,2,4,2,8
14530.0,25,216,2925.91,3,4,4,11
14532.0,235,64,932.85,1,3,3,7
14533.0,24,62,1949.72,3,3,4,10
14534.0,2,519,4447.05,4,4,4,12
14535.0,59,330,2864.19,2,4,4,10
14536.0,259,19,171.8,1,2,1,4
14537.0,57,10,355.56,2,1,2,5
14538.0,64,19,388.25,2,2,2,6
14539.0,15,32,537.48,4,2,2,8
14540.0,9,76,996.26,4,3,3,10
14541.0,58,111,1461.65,2,4,3,9
14542.0,185,5,103.25,1,1,1,3
14543.0,28,72,3630.33,3,3,4,10
14544.0,23,114,2024.45,3,4,4,11
14546.0,4,399,2578.09,4,4,4,12
14547.0,3,366,4007.54,4,4,4,12
14548.0,150,4,652.8,1,1,2,4
14549.0,310,56,289.24,1,3,1,5
14550.0,10,48,765.62,4,3,3,10
14551.0,17,10,186.23,4,1,1,6
14552.0,151,58,165.07,1,3,1,5
14553.0,18,113,859.27,3,4,3,10
14554.0,9,216,2381.04,4,4,4,12
14555.0,56,21,324.14,2,2,2,6
14557.0,84,16,788.38,2,1,3,6
14560.0,6,74,2237.77,4,3,4,11
14561.0,75,69,1080.76,2,3,3,8
14562.0,3,423,5074.77,4,4,4,12
14565.0,95,127,3099.12,2,4,4,10
14566.0,110,4,1432.0,2,1,3,6
14567.0,56,33,1530.3600000000001,2,2,3,7
14569.0,0,12,227.39,4,1,1,6
14570.0,280,29,218.06,1,2,1,4
14572.0,2,270,2832.84,4,4,4,12
14573.0,179,235,1653.42,1,4,3,8
14576.0,371,1,35.400000000000006,1,1,1,3
14577.0,12,123,859.71,4,4,3,11
14578.0,2,24,168.63,4,2,1,7
14581.0,16,17,138.6,4,1,1,6
14582.0,40,6,114.11,3,1,1,5
14583.0,5,330,1052.55,4,4,3,11
14584.0,168,100,1042.26,1,3,3,7
14585.0,49,29,157.05,3,2,1,6
14586.0,276,19,237.36,1,2,1,4
14587.0,18,383,1601.14,3,4,3,10
14589.0,371,3,39.75,1,1,1,3
14591.0,14,197,1447.14,4,4,3,11
14592.0,34,164,570.46,3,4,2,9
14593.0,21,152,617.99,3,4,2,9
14594.0,6,53,379.83,4,3,2,9
14595.0,19,102,1740.6,3,4,4,11
14597.0,10,55,883.15,4,3,3,10
14598.0,43,50,221.97,3,3,1,7
14600.0,305,25,393.33000000000004,1,2,2,5
14601.0,10,7,213.96,4,1,1,6
14603.0,274,2,660.0,1,1,2,4
14606.0,0,2700,12156.65,4,4,4,12
14607.0,15,86,16569.5,4,3,4,11
14608.0,3,20,1785.15,4,2,4,10
14609.0,71,4,601.56,2,1,2,5
14616.0,242,3,406.08000000000004,1,1,2,4
14618.0,8,16,553.44,4,1,2,7
14619.0,245,20,394.44,1,2,2,5
14620.0,205,26,412.78000000000003,1,2,2,5
14621.0,0,92,1788.3600000000001,4,3,4,11
14622.0,184,21,320.58000000000004,1,2,2,5
14623.0,31,134,889.25,3,4,3,10
14624.0,56,13,225.85,2,1,1,4
14625.0,195,53,899.63,1,3,3,7
14626.0,23,122,2791.27,3,4,4,11
14628.0,90,24,671.96,2,2,2,6
14629.0,3,152,959.01,4,4,3,11
14631.0,50,41,1006.98,3,2,3,8
14632.0,262,8,114.56,1,1,1,3
14633.0,265,20,344.90000000000003,1,2,2,5
14636.0,35,28,609.85,3,2,2,7
14638.0,50,16,443.6,3,1,2,6
14639.0,51,172,2984.49,2,4,4,10
14640.0,23,106,2125.08,3,4,4,11
14641.0,21,7,110.46,3,1,1,5
14642.0,58,2,96.12,2,1,1,4
14643.0,169,31,693.8100000000001,1,2,3,6
14644.0,67,26,830.76,2,2,3,7
14645.0,156,30,597.09,1,2,2,5
14646.0,1,2080,280206.02,4,4,4,12
14647.0,200,30,243.22,1,2,1,4
14649.0,4,199,1417.29,4,4,3,11
14651.0,66,102,654.6,2,4,2,8
14652.0,76,29,114.18,2,2,1,5
14653.0,0,237,1947.55,4,4,4,12
14655.0,7,49,1932.23,4,3,4,11
14656.0,168,80,291.05,1,3,1,5
14657.0,17,126,848.22,4,4,3,11
14658.0,4,29,247.15,4,2,1,7
14659.0,8,253,2529.93,4,4,4,12
14660.0,86,30,285.74,2,2,1,5
14661.0,26,4,107.95,3,1,1,5
14662.0,28,168,771.17,3,4,3,10
14664.0,19,99,637.89,3,3,2,8
14665.0,60,90,1835.7,2,3,4,9
14666.0,23,14,195.25,3,1,1,5
14667.0,10,573,9241.2,4,4,4,12
14669.0,241,170,1269.99,1,4,3,8
14670.0,279,132,411.53,1,4,2,7
14672.0,234,61,765.55,1,3,3,7
14673.0,2,74,1736.4,4,3,4,11
14675.0,15,102,604.75,4,4,2,10
14676.0,30,42,2548.2400000000002,3,3,4,10
14680.0,24,258,28754.11,3,4,4,11
14681.0,70,7,498.95,2,1,2,5
14682.0,187,2,52.0,1,1,1,3
14684.0,25,421,1236.28,3,4,3,10
14687.0,106,15,628.38,2,1,2,5
14688.0,7,327,5630.87,4,4,4,12
14689.0,208,13,112.8,1,1,1,3
14690.0,43,50,371.7,3,3,2,8
14691.0,30,71,2114.33,3,3,4,10
14692.0,136,68,591.55,2,3,2,7
14693.0,264,8,172.9,1,1,1,3
14696.0,3,130,2078.95,4,4,4,12
14697.0,217,22,188.60999999999999,1,2,1,4
14698.0,1,210,1250.76,4,4,3,11
14699.0,213,8,109.13000000000001,1,1,1,3
14700.0,31,115,2235.3,3,4,4,11
14701.0,10,335,2549.37,4,4,4,12
14702.0,0,347,3292.14,4,4,4,12
14703.0,14,22,318.17,4,2,2,8
14704.0,10,415,1546.91,4,4,3,11
14705.0,198,1,179.0,1,1,1,3
14708.0,2,28,1126.37,4,2,3,9
14709.0,14,196,4921.04,4,4,4,12
14710.0,13,139,606.13,4,4,2,10
14711.0,9,357,2868.8,4,4,4,12
14712.0,28,25,917.07,3,2,3,8
14713.0,8,339,2666.36,4,4,4,12
14714.0,23,10,160.19,3,1,1,5
14715.0,24,71,867.38,3,3,3,9
14716.0,42,55,329.68,3,3,2,8
14719.0,1,237,1602.13,4,4,3,11
14720.0,5,37,663.81,4,2,2,8
14722.0,146,29,187.92000000000002,1,2,1,4
14723.0,9,278,1158.3,4,4,3,11
14725.0,24,52,718.08,3,3,3,9
14727.0,273,10,268.58,1,1,1,3
14729.0,373,71,313.49,1,3,2,6
14730.0,0,501,2005.06,4,4,4,12
14731.0,46,45,380.02,3,3,2,8
14732.0,7,147,2702.4900000000002,4,4,4,12
14733.0,15,202,9585.91,4,4,4,12
14735.0,3,194,6065.69,4,4,4,12
14737.0,3,17,1164.55,4,1,3,8
14738.0,42,54,1314.45,3,3,3,9
14739.0,3,60,3902.28,4,3,4,11
14740.0,196,89,1448.21,1,3,3,7
14741.0,11,59,1400.34,4,3,3,10
14744.0,15,26,1099.98,4,2,3,9
14745.0,112,69,1220.26,2,3,3,8
14747.0,248,18,328.2,1,2,2,5
14748.0,28,89,1415.75,3,3,3,9
14752.0,43,5,389.64,3,1,2,6
14753.0,86,30,563.15,2,2,2,6
14754.0,44,41,638.05,3,2,2,7
14755.0,9,235,5010.28,4,4,4,12
14756.0,14,38,738.96,4,2,3,9
14757.0,74,19,420.5,2,2,2,6
14758.0,144,71,1484.06,1,3,3,7
14759.0,4,102,1625.97,4,4,3,11
14760.0,296,5,89.2,1,1,1,3
14761.0,58,11,255.9,2,1,1,4
14762.0,263,21,300.52,1,2,1,4
14764.0,46,6,278.3,3,1,1,5
14765.0,28,39,254.11,3,2,1,6
14766.0,7,135,2473.37,4,4,4,12
14768.0,16,5,192.60000000000002,4,1,1,6
14769.0,2,1090,10674.75,4,4,4,12
14770.0,231,52,876.42,1,3,3,7
14772.0,111,9,139.26,2,1,1,4
14775.0,57,60,1011.9,2,3,3,8
14776.0,50,117,2538.3,3,4,4,11
14778.0,126,35,730.86,2,2,3,7
14779.0,280,41,386.15,1,2,2,5
14780.0,54,27,447.68,2,2,2,6
14782.0,319,6,200.10000000000002,1,1,1,3
14784.0,25,15,289.99,3,1,1,5
14785.0,9,3,77.4,4,1,1,6
14788.0,6,30,679.4399999999999,4,2,3,9
14789.0,28,6,197.64,3,1,1,5
14790.0,16,46,745.06,4,3,3,10
14792.0,63,2,6.2,2,1,1,4
14793.0,20,14,228.99,3,1,1,5
14794.0,2,80,1319.91,4,3,3,10
14795.0,165,6,131.45000000000002,1,1,1,3
14796.0,0,1141,8022.49,4,4,4,12
14798.0,52,12,173.74,2,1,1,4
14799.0,50,13,157.7,3,1,1,5
14800.0,47,385,4339.74,3,4,4,11
14801.0,60,59,193.14,2,3,1,6
14803.0,161,44,845.55,1,3,3,7
14804.0,8,12,353.27,4,1,2,7
14805.0,14,47,554.65,4,3,2,9
14806.0,74,11,193.39000000000001,2,1,1,4
14808.0,39,235,2741.17,3,4,4,11
14810.0,40,255,2087.88,3,4,4,11
14813.0,369,30,155.43,1,2,1,4
14815.0,36,53,778.5,3,3,3,9
14816.0,196,4,271.85,1,1,1,3
14817.0,199,63,1110.34,1,3,3,7
14818.0,73,48,657.8,2,3,2,7
14819.0,63,13,272.07,2,1,1,4
14820.0,20,29,507.29,3,2,2,7
14821.0,366,2,48.800000000000004,1,1,1,3
14823.0,179,70,321.43,1,3,2,6
14824.0,9,29,1127.71,4,2,3,9
14825.0,3,121,2226.91,4,4,4,12
14828.0,196,17,2139.76,1,1,4,6
14829.0,28,42,697.55,3,3,3,9
14830.0,52,40,197.13,2,2,1,5
14834.0,17,67,1720.3,4,3,4,11
14836.0,9,6,102.44999999999999,4,1,1,6
14837.0,89,108,1649.5,2,4,3,9
14840.0,267,4,62.85,1,1,1,3
14841.0,52,138,3295.76,2,4,4,10
14842.0,43,145,2824.69,3,4,4,11
14844.0,63,130,3189.81,2,4,4,10
14847.0,148,13,309.4,1,1,2,4
14849.0,21,388,7930.54,3,4,4,11
14850.0,311,21,325.75,1,2,2,5
14851.0,22,28,511.35,3,2,2,7
14852.0,57,143,2836.69,2,4,4,10
14853.0,23,9,475.8,3,1,2,6
14854.0,77,127,2759.83,2,4,4,10
14855.0,118,20,645.65,2,2,2,6
14856.0,35,66,1311.3799999999999,3,3,3,9
14857.0,59,60,1173.12,2,3,3,8
14859.0,12,58,1353.74,4,3,3,10
14860.0,18,11,170.32,3,1,1,5
14861.0,51,6,125.79,2,1,1,4
14862.0,25,48,841.1999999999999,3,3,3,9
14863.0,28,11,266.76,3,1,1,5
14865.0,6,4,52.2,4,1,1,6
14866.0,10,99,14389.9,4,3,4,11
14867.0,185,36,710.28,1,2,3,6
14868.0,2,144,2953.59,4,4,4,12
14869.0,8,71,725.7,4,3,3,10
14870.0,261,13,327.25,1,1,2,4
14871.0,2,98,522.38,4,3,2,9
14873.0,209,28,519.68,1,2,2,5
14875.0,107,47,1465.3200000000002,2,3,3,8
14878.0,12,124,1485.54,4,4,3,11
14880.0,76,47,706.19,2,3,3,8
14881.0,19,17,255.4,3,1,1,5
14882.0,26,11,589.7,3,1,2,6
14883.0,18,53,761.59,3,3,3,9
14885.0,131,15,765.3199999999999,2,1,3,6
14886.0,252,18,364.8,1,2,2,5
14887.0,78,6,1862.0,2,1,4,7
14888.0,206,20,369.2,1,2,2,5
14889.0,335,10,135.9,1,1,1,3
14890.0,253,7,125.65,1,1,1,3
14891.0,147,33,554.38,1,2,2,5
14893.0,9,73,1237.8500000000001,4,3,3,10
14894.0,84,23,655.75,2,2,2,6
14895.0,7,498,11138.710000000001,4,4,4,12
14896.0,204,43,468.77000000000004,1,3,2,6
14897.0,7,55,1366.38,4,3,3,10
14898.0,22,116,1303.52,3,4,3,10
14901.0,10,96,1421.29,4,3,3,10
14902.0,25,20,332.66,3,2,2,7
14903.0,20,355,2810.63,3,4,4,11
14904.0,1,69,1025.44,4,3,3,10
14905.0,157,17,616.15,1,1,2,4
14907.0,2,165,3501.1,4,4,4,12
14908.0,73,9,277.8,2,1,1,4
14910.0,2,30,434.35,4,2,2,8
14911.0,0,5677,143825.06,4,4,4,12
14912.0,16,27,867.85,4,2,3,9
14913.0,35,87,1227.43,3,3,3,9
14915.0,90,12,307.48,2,1,2,5
14916.0,70,77,1268.98,2,3,3,8
14918.0,115,45,1610.15,2,3,3,8
14920.0,212,57,977.77,1,3,3,7
14921.0,29,78,1316.07,3,3,3,9
14923.0,50,44,749.1,3,3,3,9
14924.0,245,10,310.05,1,1,2,4
14929.0,31,11,223.88,3,1,1,5
14930.0,108,128,2372.86,2,4,4,10
14931.0,4,41,1257.68,4,2,3,9
14932.0,365,17,363.53,1,1,2,4
14934.0,81,87,1890.94,2,3,4,9
14935.0,296,10,1784.71,1,1,4,6
14936.0,33,364,8137.02,3,4,4,11
14937.0,56,34,1621.88,2,2,3,7
14944.0,29,170,5900.25,3,4,4,11
14946.0,13,3,100.9,4,1,1,6
14947.0,71,14,290.82,2,1,1,4
14948.0,22,63,1101.97,3,3,3,9
14950.0,18,19,371.2,3,2,2,7
14951.0,78,20,311.69,2,2,2,6
14952.0,59,138,8099.49,2,4,4,10
14953.0,24,55,289.82,3,3,1,7
14954.0,11,85,336.17,4,3,2,9
14957.0,252,12,58.49,1,1,1,3
14958.0,146,42,499.68,1,3,2,6
14959.0,63,59,695.42,2,3,3,8
